Namespace(dataset='syn5', hidden=20, n_layers=3, dropout=0.0, seed=42, num_epochs=500, device='cpu')
y_true counts: (array([0, 1]), array([511, 720]))
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 32.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 32.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 32.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 33.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 29.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 28.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 35.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 32.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 34.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 33.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 22.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 32.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 32.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 30.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 36.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 26.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 29.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 32.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 29.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 30.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 25.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 26.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 39.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 32.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 26.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 30.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 26.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 27.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 32.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 33.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 35.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 34.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 29.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 37.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 28.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 28.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 29.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 25.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 27.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 25.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 33.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 38.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 30.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 37.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 32.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 29.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 29.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 29.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 32.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 35.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 26.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 26.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 28.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 29.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 37.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 28.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 35.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 25.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 33.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 29.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 27.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 32.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 28.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 26.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 29.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 28.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 37.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 35.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 29.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 33.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 28.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 33.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 30.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 35.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 27.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 33.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 34.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 30.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 33.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 35.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 28.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 32.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 37.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 39.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 34.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 29.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 34.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 34.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 33.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 37.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 34.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 28.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 29.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 30.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 32.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 33.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 37.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 30.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 36.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 33.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 29.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 27.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 39.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 33.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 34.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 36.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 29.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 28.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 26.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 26.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 31.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 30.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 28.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 32.0
Node idx: 1069, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 27.0
Node idx: 1069, original pred: 1, cf pred: 0, graph loss: 30.0
Time for 500 epochs of one example: 2.7728min
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 17.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 25.0
best loss: 25.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 18.0
best loss: 18.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 17.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 17.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 28.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 16.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 31.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 14.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 17.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 17.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 17.0
best loss: 17.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 28.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 14.0
best loss: 14.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 17.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 17.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 17.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 33.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 29.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 28.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 17.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 15.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 16.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 29.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 15.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 17.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 28.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 17.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 29.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 16.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 28.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 14.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 18.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 17.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 15.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 27.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 26.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 21.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 24.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 19.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 25.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 22.0
Node idx: 897, original pred: 1, cf pred: 1, graph loss: 23.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 20.0
Node idx: 897, original pred: 1, cf pred: 0, graph loss: 22.0
