Namespace(dataset='syn4', hidden=20, n_layers=3, dropout=0.0, seed=42, num_epochs=500, device='cpu')
y_true counts: (array([0, 1]), array([511, 360]))
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 6.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 8.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 8.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 6.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 6.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 8.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 8.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 1.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 3.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 748, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 748, original pred: 1, cf pred: 0, graph loss: 4.0
Time for 500 epochs of one example: 1.0699min
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 5.0
best loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 8.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 8.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 8.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 4.0
best loss: 4.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 3.0
best loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 8.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 8.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 8.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 8.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 8.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 2.0
best loss: 2.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 8.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 9.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 8.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 8.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 2.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 9.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 2.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 2.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 8.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 9.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 7.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 5.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 0, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 3.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 6.0
Node idx: 525, original pred: 1, cf pred: 1, graph loss: 4.0
